Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Los Paseos",12-Aug,$325K,,-10.70%,1,,0.00%,1,,0.00%,,,,,,,100.00%,,-1.40%,95139
"San Jose, CA - Los Paseos",12-Sep,$331K,1.70%,,2,100.00%,,,,,,,,135,,,103.70%,3.70%,,95139
"San Jose, CA - Los Paseos",12-Oct,$331K,0.00%,-1.30%,2,0.00%,100.00%,,,,,,,135,0,,103.70%,0.00%,8.20%,95139
"San Jose, CA - Los Paseos",12-Nov,$303K,-8.30%,-11.50%,3,50.00%,50.00%,1,,,1,,,51,-84,21,98.60%,-5.10%,0.80%,95139
"San Jose, CA - Los Paseos",12-Dec,$277K,-8.70%,-20.50%,2,-33.30%,-33.30%,2,100.00%,,1,0.00%,,43,-8,27,94.30%,-4.40%,-3.70%,95139
"San Jose, CA - Los Paseos",13-Jan,$303K,9.60%,-13.20%,3,50.00%,50.00%,3,50.00%,200.00%,1,0.00%,0.00%,35,-8,19,99.40%,5.20%,0.30%,95139
"San Jose, CA - Los Paseos",13-Feb,$454K,49.70%,30.30%,2,-33.30%,100.00%,3,0.00%,200.00%,,,,11,-24,9,108.20%,8.80%,10.20%,95139
"San Jose, CA - Los Paseos",13-Mar,$411K,-9.40%,,3,50.00%,,5,66.70%,,,,,8,-3,,122.90%,14.70%,,95139
"San Jose, CA - Los Paseos",13-Apr,$418K,1.70%,,4,33.30%,,4,-20.00%,,,,,7,-1,,113.40%,-9.50%,,95139
"San Jose, CA - Los Paseos",13-May,$425K,1.70%,,5,25.00%,,3,-25.00%,,,,,7,0,,113.20%,-0.20%,,95139
"San Jose, CA - Los Paseos",13-Jun,$450K,5.90%,,4,-20.00%,,1,-66.70%,,,,,8,1,,103.40%,-9.80%,,95139
"San Jose, CA - Los Paseos",13-Jul,$493K,9.60%,,3,-25.00%,,1,0.00%,,,,,10,2,,105.40%,2.00%,,95139
"San Jose, CA - Los Paseos",13-Aug,$500K,1.40%,53.80%,1,-66.70%,0.00%,1,0.00%,0.00%,,,,10,1,,97.20%,-8.20%,-2.80%,95139
"San Jose, CA - Los Paseos",13-Sep,$500K,0.00%,51.30%,1,0.00%,-50.00%,1,0.00%,,,,,10,0,-125,97.20%,0.00%,-6.50%,95139
"San Jose, CA - Los Paseos",13-Oct,$455K,-9.00%,37.70%,1,0.00%,-50.00%,2,100.00%,,1,,,16,6,-119,102.00%,4.90%,-1.60%,95139
"San Jose, CA - Los Paseos",13-Nov,$455K,0.00%,50.20%,1,0.00%,-66.70%,3,50.00%,200.00%,1,0.00%,0.00%,16,0,-35,102.00%,0.00%,3.40%,95139
"San Jose, CA - Los Paseos",13-Dec,$455K,0.00%,64.60%,1,0.00%,-50.00%,2,-33.30%,0.00%,,,,16,0,-27,102.00%,0.00%,7.80%,95139
"San Jose, CA - Los Paseos",14-Jan,$495K,8.80%,63.40%,1,0.00%,-66.70%,1,-50.00%,-66.70%,,,,38,22,3,99.00%,-3.00%,-0.40%,95139
"San Jose, CA - Los Paseos",14-Feb,$495K,0.00%,9.20%,1,0.00%,-50.00%,1,0.00%,-66.70%,1,,,38,0,27,99.00%,0.00%,-9.20%,95139
"San Jose, CA - Los Paseos",14-Mar,$495K,0.00%,20.40%,1,0.00%,-66.70%,2,100.00%,-60.00%,1,0.00%,,38,0,30,99.00%,0.00%,-23.90%,95139
"San Jose, CA - Los Paseos",14-Apr,$523K,5.60%,25.00%,1,0.00%,-75.00%,2,0.00%,-50.00%,,,,13,-25,6,99.40%,0.40%,-14.00%,95139
"San Jose, CA - Los Paseos",14-May,$516K,-1.20%,21.50%,2,100.00%,-60.00%,1,-50.00%,-66.70%,,,,17,4,10,98.80%,-0.70%,-14.40%,95139
"San Jose, CA - Los Paseos",14-Jun,$516K,0.00%,14.70%,2,0.00%,-50.00%,,,,,,,17,0,9,98.80%,0.00%,-4.60%,95139
"San Jose, CA - Los Paseos",14-Jul,$510K,-1.20%,3.40%,1,-50.00%,-66.70%,,,,,,,20,4,11,98.10%,-0.70%,-7.30%,95139
"San Jose, CA - Los Paseos",14-Nov,$530K,,16.50%,1,,0.00%,2,,-33.30%,1,,0.00%,44,,28,102.00%,,0.00%,95139
"San Jose, CA - Los Paseos",14-Dec,$510K,-3.90%,12.00%,2,100.00%,100.00%,3,50.00%,50.00%,1,0.00%,,56,12,40,101.00%,-1.00%,-1.00%,95139
"San Jose, CA - Los Paseos",15-Jan,$510K,0.00%,2.90%,2,0.00%,100.00%,1,-66.70%,0.00%,1,0.00%,,56,0,18,101.00%,0.00%,2.00%,95139
"San Jose, CA - Los Paseos",15-Feb,$489K,-4.00%,-1.20%,1,-50.00%,0.00%,1,0.00%,0.00%,,,,68,12,30,100.00%,-1.00%,1.00%,95139
"San Jose, CA - Los Paseos",15-Mar,$558K,14.10%,12.70%,1,0.00%,0.00%,1,0.00%,-50.00%,,,,8,-60,-30,100.00%,0.00%,1.00%,95139
"San Jose, CA - Los Paseos",15-Apr,$558K,0.00%,6.80%,1,0.00%,0.00%,1,0.00%,-50.00%,,,,8,0,-5,100.00%,0.00%,0.60%,95139
"San Jose, CA - Los Paseos",15-May,$558K,0.00%,8.10%,1,0.00%,-50.00%,1,0.00%,0.00%,,,,8,0,-9,100.00%,0.00%,1.20%,95139
"San Jose, CA - Los Paseos",16-Jul,$585K,,,1,,,2,,,1,,,22,,,106.60%,,,95139
"San Jose, CA - Los Paseos",16-Aug,$585K,0.00%,,1,0.00%,,2,0.00%,,2,100.00%,,22,0,,106.60%,0.00%,,95139
"San Jose, CA - Los Paseos",16-Sep,$625K,6.80%,,3,200.00%,,3,50.00%,,,,,31,9,,102.20%,-4.40%,,95139
"San Jose, CA - Los Paseos",16-Oct,$625K,0.00%,,3,0.00%,,3,0.00%,,,,,31,0,,100.40%,-1.80%,,95139
"San Jose, CA - Los Paseos",16-Nov,$625K,0.00%,,3,0.00%,,2,-33.30%,,,,,31,0,,100.40%,0.00%,,95139
"San Jose, CA - Los Paseos",16-Dec,$630K,0.80%,,1,-66.70%,,1,-50.00%,,,,,7,-24,,101.10%,0.70%,,95139
"San Jose, CA - Lynhaven",15-Dec,$630K,,,1,,,1,,,,,,36,,,100.00%,,,95117
"San Jose, CA - Lynhaven",16-Jan,$630K,0.00%,,1,0.00%,,1,0.00%,,,,,36,0,,100.00%,0.00%,,95117
"San Jose, CA - Lynhaven",16-Feb,$630K,0.00%,,1,0.00%,,,,,,,,36,0,,100.00%,0.00%,,95117
"San Jose, CA - Mayfair",12-Jan,$302K,0.00%,,1,0.00%,,1,0.00%,,1,0.00%,,163,0,,104.90%,0.00%,,95116
"San Jose, CA - Mayfair",12-Feb,$302K,0.00%,,1,0.00%,,,,,,,,163,0,,104.90%,0.00%,,95116
"San Jose, CA - Mayfair",12-Mar,$303K,0.30%,10.20%,1,0.00%,0.00%,,,,,,,113,-50,92,97.80%,-7.10%,-8.00%,95116
"San Jose, CA - Mayfair",12-Apr,$303K,0.00%,10.20%,1,0.00%,0.00%,,,,,,,113,0,92,97.80%,0.00%,-8.00%,95116
"San Jose, CA - Mayfair",12-May,$303K,0.00%,10.20%,1,0.00%,0.00%,,,,,,,113,0,92,97.80%,0.00%,-8.00%,95116
"San Jose, CA - Mayfair",14-Jul,$438K,,,1,,,2,,,1,,,19,,,109.60%,,,95116
"San Jose, CA - Mayfair",14-Aug,$438K,0.00%,,1,0.00%,,2,0.00%,,,,,19,0,,109.60%,0.00%,,95116
"San Jose, CA - Mayfair",14-Sep,$402K,-8.30%,,2,100.00%,,1,-50.00%,,,,,23,4,,102.80%,-6.70%,,95116
"San Jose, CA - Mayfair",14-Oct,$365K,-9.10%,,1,-50.00%,,,,,,,,27,4,,96.10%,-6.70%,,95116
"San Jose, CA - Mayfair",14-Nov,$365K,0.00%,,1,0.00%,,1,,,1,,,27,0,,96.10%,0.00%,,95116
"San Jose, CA - Mayfair",15-Apr,$423K,,,1,,,,,,,,,64,,,103.50%,,,95116
"San Jose, CA - Mayfair",15-May,$423K,0.00%,,1,0.00%,,1,,,,,,64,0,,103.50%,0.00%,,95116
"San Jose, CA - Mayfair",15-Jun,$423K,0.00%,,1,0.00%,,2,100.00%,,1,,,64,0,,103.50%,0.00%,,95116
"San Jose, CA - Mayfair",15-Jul,$510K,20.50%,16.40%,2,100.00%,100.00%,2,0.00%,0.00%,,,,13,-51,-6,102.20%,-1.30%,-7.40%,95116
"San Jose, CA - Mayfair",15-Aug,$510K,0.00%,16.40%,2,0.00%,100.00%,1,-50.00%,-50.00%,,,,13,0,-6,102.20%,0.00%,-7.40%,95116
"San Jose, CA - Mayfair",15-Sep,$510K,0.00%,27.00%,2,0.00%,0.00%,,,,,,,13,0,-10,102.20%,0.00%,-0.60%,95116
"San Jose, CA - McKay-Ringwood",12-Jan,$410K,2.80%,-14.90%,3,-25.00%,200.00%,2,100.00%,0.00%,1,,-66.70%,112,9,30,109.60%,3.00%,12.80%,95131
"San Jose, CA - McKay-Ringwood",12-Feb,$414K,0.90%,-9.80%,2,-33.30%,0.00%,5,150.00%,66.70%,1,0.00%,-50.00%,196,84,147,105.60%,-4.00%,8.80%,95131
"San Jose, CA - McKay-Ringwood",12-Mar,$414K,0.00%,-7.40%,4,100.00%,100.00%,5,0.00%,150.00%,,,,7,-190,-89,99.70%,-5.90%,2.40%,95131
"San Jose, CA - McKay-Ringwood",12-Apr,$430K,4.00%,-3.70%,6,50.00%,200.00%,5,0.00%,66.70%,1,,-75.00%,10,4,-85,100.60%,0.90%,3.30%,95131
"San Jose, CA - McKay-Ringwood",12-May,$430K,0.00%,-6.10%,6,0.00%,500.00%,5,0.00%,0.00%,1,0.00%,-83.30%,10,0,-163,100.60%,0.00%,2.90%,95131
"San Jose, CA - McKay-Ringwood",12-Jun,$450K,4.70%,,5,-16.70%,,5,0.00%,,1,0.00%,,14,4,,103.20%,2.70%,,95131
"San Jose, CA - McKay-Ringwood",12-Jul,$450K,0.00%,1.60%,3,-40.00%,200.00%,5,0.00%,0.00%,1,0.00%,-83.30%,10,-4,-63,103.80%,0.60%,3.60%,95131
"San Jose, CA - McKay-Ringwood",12-Aug,$488K,8.30%,10.00%,4,33.30%,300.00%,2,-60.00%,0.00%,2,100.00%,0.00%,9,-1,-64,103.10%,-0.70%,2.90%,95131
"San Jose, CA - McKay-Ringwood",12-Sep,$426K,-12.60%,-3.00%,3,-25.00%,50.00%,2,0.00%,,,,,10,1,-142,102.90%,-0.10%,2.80%,95131
"San Jose, CA - McKay-Ringwood",12-Oct,$436K,2.30%,7.00%,4,33.30%,100.00%,2,0.00%,,,,,14,4,-115,103.30%,0.30%,4.50%,95131
"San Jose, CA - McKay-Ringwood",12-Nov,$436K,0.00%,6.30%,4,0.00%,33.30%,1,-50.00%,0.00%,,,,16,2,-79,104.60%,1.30%,-0.40%,95131
"San Jose, CA - McKay-Ringwood",12-Dec,$451K,3.30%,12.90%,2,-50.00%,-50.00%,2,100.00%,100.00%,,,,16,0,-88,105.30%,0.70%,-1.30%,95131
"San Jose, CA - McKay-Ringwood",13-Jan,$455K,1.00%,11.00%,1,-50.00%,-66.70%,1,-50.00%,-50.00%,,,,14,-2,-98,106.30%,1.10%,-3.30%,95131
"San Jose, CA - McKay-Ringwood",13-Mar,$430K,,4.00%,1,,-75.00%,1,,-80.00%,1,,,6,,-1,107.80%,,8.10%,95131
"San Jose, CA - McKay-Ringwood",13-Apr,$430K,0.00%,0.00%,1,0.00%,-83.30%,3,200.00%,-40.00%,1,0.00%,0.00%,6,0,-4,107.80%,0.00%,7.20%,95131
"San Jose, CA - McKay-Ringwood",13-May,$620K,44.20%,44.20%,3,200.00%,-50.00%,5,66.70%,0.00%,1,0.00%,0.00%,8,2,-2,107.90%,0.20%,7.40%,95131
"San Jose, CA - McKay-Ringwood",13-Jun,$624K,0.60%,38.70%,4,33.30%,-20.00%,7,40.00%,40.00%,2,100.00%,100.00%,11,3,-3,111.00%,3.00%,7.80%,95131
"San Jose, CA - McKay-Ringwood",13-Jul,$620K,-0.60%,37.80%,5,25.00%,66.70%,7,0.00%,40.00%,1,-50.00%,0.00%,14,3,4,108.80%,-2.20%,5.00%,95131
"San Jose, CA - McKay-Ringwood",13-Aug,$595K,-4.00%,22.10%,6,20.00%,50.00%,5,-28.60%,150.00%,1,0.00%,-50.00%,17,3,8,105.40%,-3.40%,2.30%,95131
"San Jose, CA - McKay-Ringwood",13-Sep,$580K,-2.60%,36.00%,4,-33.30%,33.30%,2,-60.00%,0.00%,,,,23,7,13,101.10%,-4.30%,-1.80%,95131
"San Jose, CA - McKay-Ringwood",13-Oct,$610K,5.30%,39.90%,3,-25.00%,-25.00%,4,100.00%,100.00%,2,,,19,-4,5,101.50%,0.40%,-1.80%,95131
"San Jose, CA - McKay-Ringwood",13-Nov,$603K,-1.10%,38.30%,2,-33.30%,-50.00%,4,0.00%,300.00%,,,,19,0,3,103.90%,2.40%,-0.70%,95131
"San Jose, CA - McKay-Ringwood",13-Dec,$555K,-8.00%,23.10%,4,100.00%,100.00%,4,0.00%,100.00%,,,,20,1,4,102.40%,-1.50%,-2.80%,95131
"San Jose, CA - McKay-Ringwood",14-Jan,$555K,0.00%,21.90%,4,0.00%,300.00%,,,,,,,20,0,6,102.40%,0.00%,-3.90%,95131
"San Jose, CA - McKay-Ringwood",14-Feb,$555K,0.00%,,2,-50.00%,,1,,,,,,22,2,,100.90%,-1.50%,,95131
"San Jose, CA - McKay-Ringwood",14-Mar,$675K,21.70%,57.00%,1,-50.00%,0.00%,4,300.00%,300.00%,1,,0.00%,11,-11,5,104.20%,3.30%,-3.60%,95131
"San Jose, CA - McKay-Ringwood",14-Apr,$675K,0.00%,57.00%,3,200.00%,200.00%,4,0.00%,33.30%,,,,10,-1,4,104.80%,0.60%,-3.00%,95131
"San Jose, CA - McKay-Ringwood",14-May,$673K,-0.40%,8.50%,4,33.30%,33.30%,7,75.00%,40.00%,2,,100.00%,11,1,3,104.60%,-0.20%,-3.40%,95131
"San Jose, CA - McKay-Ringwood",14-Jun,$658K,-2.20%,5.40%,6,50.00%,50.00%,4,-42.90%,-42.90%,,,,10,-1,-1,105.30%,0.80%,-5.60%,95131
"San Jose, CA - McKay-Ringwood",14-Jul,$639K,-2.90%,3.10%,4,-33.30%,-20.00%,8,100.00%,14.30%,3,,200.00%,11,1,-4,105.50%,0.10%,-3.30%,95131
"San Jose, CA - McKay-Ringwood",14-Aug,$639K,0.00%,7.40%,4,0.00%,-33.30%,6,-25.00%,20.00%,4,33.30%,300.00%,9,-2,-8,104.30%,-1.20%,-1.10%,95131
"San Jose, CA - McKay-Ringwood",14-Sep,$690K,8.00%,19.10%,3,-25.00%,-25.00%,7,16.70%,250.00%,2,-50.00%,,50,41,27,101.70%,-2.60%,0.60%,95131
"San Jose, CA - McKay-Ringwood",14-Oct,$642K,-7.00%,5.20%,6,100.00%,100.00%,3,-57.10%,-25.00%,1,-50.00%,-50.00%,32,-18,13,100.70%,-1.00%,-0.80%,95131
"San Jose, CA - McKay-Ringwood",14-Nov,$618K,-3.70%,2.50%,5,-16.70%,150.00%,1,-66.70%,-75.00%,1,0.00%,,36,4,17,101.00%,0.30%,-2.90%,95131
"San Jose, CA - McKay-Ringwood",14-Dec,$618K,0.00%,11.50%,3,-40.00%,-25.00%,,,,1,0.00%,,28,-8,8,99.70%,-1.30%,-2.80%,95131
"San Jose, CA - McKay-Ringwood",15-Mar,$770K,,14.10%,1,,0.00%,2,,-50.00%,,,,11,,0,111.90%,,7.80%,95131
"San Jose, CA - McKay-Ringwood",15-Apr,$770K,0.00%,14.10%,3,200.00%,0.00%,2,0.00%,-50.00%,,,,11,0,1,113.10%,1.20%,8.30%,95131
"San Jose, CA - McKay-Ringwood",15-May,$736K,-4.40%,9.40%,4,33.30%,0.00%,2,0.00%,-71.40%,,,,10,-1,-1,112.80%,-0.30%,8.20%,95131
"San Jose, CA - McKay-Ringwood",15-Jun,$702K,-4.60%,6.70%,3,-25.00%,-50.00%,2,0.00%,-50.00%,,,,9,-1,-1,113.10%,0.30%,7.70%,95131
"San Jose, CA - McKay-Ringwood",15-Jul,$735K,4.70%,15.00%,2,-33.30%,-50.00%,3,50.00%,-62.50%,1,,-66.70%,9,-1,-2,115.20%,2.10%,9.70%,95131
"San Jose, CA - McKay-Ringwood",15-Aug,$715K,-2.70%,11.90%,2,0.00%,-50.00%,4,33.30%,-33.30%,1,0.00%,-75.00%,12,3,3,110.20%,-5.00%,5.90%,95131
"San Jose, CA - McKay-Ringwood",15-Sep,$810K,13.30%,17.40%,4,100.00%,33.30%,6,50.00%,-14.30%,2,100.00%,0.00%,10,-2,-40,107.70%,-2.50%,5.90%,95131
"San Jose, CA - McKay-Ringwood",15-Oct,$826K,1.90%,28.70%,5,25.00%,-16.70%,6,0.00%,100.00%,1,-50.00%,0.00%,10,0,-22,104.70%,-3.00%,4.00%,95131
"San Jose, CA - McKay-Ringwood",15-Nov,$826K,0.00%,33.60%,5,0.00%,0.00%,5,-16.70%,400.00%,1,0.00%,0.00%,10,0,-26,107.40%,2.70%,6.40%,95131
"San Jose, CA - McKay-Ringwood",15-Dec,$700K,-15.20%,13.30%,5,0.00%,66.70%,3,-40.00%,,1,0.00%,0.00%,8,-2,-20,110.90%,3.50%,11.30%,95131
"San Jose, CA - McKay-Ringwood",16-Jan,$700K,0.00%,,3,-40.00%,,2,-33.30%,,1,0.00%,,8,0,,114.40%,3.50%,,95131
"San Jose, CA - McKay-Ringwood",16-Feb,$769K,9.90%,,2,-33.30%,,1,-50.00%,,1,0.00%,,9,1,,114.00%,-0.50%,,95131
"San Jose, CA - McKay-Ringwood",16-May,$790K,,7.30%,1,,-75.00%,1,,-50.00%,,,,19,,9,101.40%,,-11.40%,95131
"San Jose, CA - McKay-Ringwood",16-Jun,$790K,0.00%,12.50%,1,0.00%,-66.70%,1,0.00%,-50.00%,,,,19,0,10,101.40%,0.00%,-11.70%,95131
"San Jose, CA - McKay-Ringwood",16-Jul,$790K,0.00%,7.50%,1,0.00%,-50.00%,,,,,,,19,0,11,101.40%,0.00%,-13.70%,95131
"San Jose, CA - McKay-Ringwood",16-Nov,$800K,,-3.10%,1,,-80.00%,1,,-80.00%,,,,28,,18,100.20%,,-7.20%,95131
"San Jose, CA - McKay-Ringwood",16-Dec,$800K,0.00%,14.30%,1,0.00%,-80.00%,,,,,,,28,0,20,100.20%,0.00%,-10.80%,95131
"San Jose, CA - Millic-Phelps",12-Jan,$377K,0.10%,,2,0.00%,,3,0.00%,,1,0.00%,,63,50,,89.60%,-3.20%,,95117
"San Jose, CA - Millic-Phelps",12-Feb,$377K,0.00%,-7.70%,2,0.00%,100.00%,3,0.00%,200.00%,1,0.00%,-66.70%,63,0,-79,89.60%,0.00%,-7.60%,95117
"San Jose, CA - Millic-Phelps",12-Mar,$329K,-12.80%,-19.50%,1,-50.00%,0.00%,3,0.00%,50.00%,1,0.00%,0.00%,112,50,-29,82.30%,-7.20%,-14.80%,95117
"San Jose, CA - Millic-Phelps",12-Apr,$380K,15.70%,-10.60%,3,200.00%,0.00%,4,33.30%,33.30%,1,0.00%,,30,-82,22,98.00%,15.60%,-1.50%,95117
"San Jose, CA - Millic-Phelps",12-May,$380K,0.00%,-10.60%,3,0.00%,-40.00%,5,25.00%,150.00%,2,100.00%,,30,0,22,98.00%,0.00%,-0.70%,95117
"San Jose, CA - Millic-Phelps",12-Jun,$390K,2.60%,-8.20%,4,33.30%,-20.00%,4,-20.00%,300.00%,,,,20,-10,12,98.50%,0.50%,-0.20%,95117
"San Jose, CA - Millic-Phelps",12-Jul,$419K,7.40%,2.20%,3,-25.00%,0.00%,3,-25.00%,,,,,5,-15,-155,103.30%,4.80%,5.90%,95117
"San Jose, CA - Millic-Phelps",12-Aug,$413K,-1.60%,,4,33.30%,,2,-33.30%,,,,,7,2,,101.30%,-2.00%,,95117
"San Jose, CA - Millic-Phelps",12-Sep,$416K,0.70%,,4,0.00%,,2,0.00%,,,,,10,3,,100.00%,-1.30%,,95117
"San Jose, CA - Millic-Phelps",12-Oct,$408K,-1.90%,24.20%,2,-50.00%,100.00%,1,-50.00%,-66.70%,,,,10,0,-4,95.00%,-5.00%,6.40%,95117
"San Jose, CA - Millic-Phelps",12-Nov,$400K,-1.80%,22.00%,2,0.00%,100.00%,,,,,,,9,-1,-4,102.50%,7.50%,13.80%,95117
"San Jose, CA - Millic-Phelps",12-Dec,$375K,-6.30%,-0.40%,1,-50.00%,-50.00%,,,,,,,8,-1,-5,110.30%,7.80%,17.60%,95117
"San Jose, CA - Millic-Phelps",13-Jan,$375K,0.00%,-0.50%,1,0.00%,-50.00%,,,,,,,8,0,-55,110.30%,0.00%,20.70%,95117
"San Jose, CA - Millic-Phelps",13-Apr,$500K,,31.60%,1,,-66.70%,3,,-25.00%,,,,6,,-24,111.10%,,13.20%,95117
"San Jose, CA - Millic-Phelps",13-May,$503K,0.50%,32.20%,2,100.00%,-33.30%,5,66.70%,0.00%,2,,0.00%,7,1,-23,110.40%,-0.70%,12.50%,95117
"San Jose, CA - Millic-Phelps",13-Jun,$503K,0.00%,28.80%,2,0.00%,-50.00%,3,-40.00%,-25.00%,,,,7,0,-13,110.40%,0.00%,12.00%,95117
"San Jose, CA - Millic-Phelps",13-Jul,$515K,2.50%,22.90%,4,100.00%,33.30%,2,-33.30%,-33.30%,,,,9,2,4,110.50%,0.10%,7.20%,95117
"San Jose, CA - Millic-Phelps",13-Aug,$525K,1.90%,27.30%,3,-25.00%,-25.00%,,,,,,,9,1,2,110.80%,0.20%,9.40%,95117
"San Jose, CA - Millic-Phelps",13-Sep,$525K,0.00%,26.40%,3,0.00%,-25.00%,1,,-50.00%,1,,,9,0,-1,110.80%,0.00%,10.80%,95117
"San Jose, CA - Millic-Phelps",13-Dec,$488K,,30.10%,1,,0.00%,1,,,1,,,10,,2,104.10%,,-6.30%,95117
"San Jose, CA - Millic-Phelps",14-Jan,$482K,-1.30%,28.40%,2,100.00%,100.00%,1,0.00%,,,,,54,44,46,101.00%,-3.10%,-9.30%,95117
"San Jose, CA - Millic-Phelps",14-Feb,$482K,0.00%,,2,0.00%,,,,,,,,54,0,,101.00%,0.00%,,95117
"San Jose, CA - Millic-Phelps",14-Mar,$475K,-1.30%,,1,-50.00%,,2,,,2,,,98,44,,97.90%,-3.10%,,95117
"San Jose, CA - Millic-Phelps",14-Apr,$522K,9.90%,4.50%,2,100.00%,100.00%,3,50.00%,0.00%,1,-50.00%,,11,-88,5,104.70%,6.70%,-6.40%,95117
"San Jose, CA - Millic-Phelps",14-May,$527K,0.80%,4.80%,3,50.00%,50.00%,5,66.70%,0.00%,1,0.00%,-50.00%,11,1,4,105.80%,1.20%,-4.60%,95117
"San Jose, CA - Millic-Phelps",14-Jun,$528K,0.30%,5.10%,4,33.30%,100.00%,5,0.00%,66.70%,2,100.00%,,10,-2,3,106.20%,0.30%,-4.30%,95117
"San Jose, CA - Millic-Phelps",14-Jul,$567K,7.30%,10.10%,3,-25.00%,-25.00%,5,0.00%,150.00%,2,0.00%,,11,2,3,107.40%,1.20%,-3.20%,95117
"San Jose, CA - Millic-Phelps",14-Aug,$550K,-3.00%,4.80%,5,66.70%,66.70%,3,-40.00%,,,,,14,3,5,104.30%,-3.00%,-6.40%,95117
"San Jose, CA - Millic-Phelps",14-Sep,$557K,1.30%,6.10%,4,-20.00%,33.30%,2,-33.30%,100.00%,1,,0.00%,35,21,26,103.60%,-0.70%,-7.10%,95117
"San Jose, CA - Millic-Phelps",14-Oct,$550K,-1.30%,,4,0.00%,,2,0.00%,,1,0.00%,,50,15,,101.90%,-1.70%,,95117
"San Jose, CA - Millic-Phelps",14-Nov,$550K,0.00%,,1,-75.00%,,2,0.00%,,,,,43,-7,,100.00%,-1.90%,,95117
"San Jose, CA - Millic-Phelps",14-Dec,$563K,2.30%,15.30%,2,100.00%,100.00%,1,-50.00%,0.00%,,,,36,-7,26,97.90%,-2.10%,-6.10%,95117
"San Jose, CA - Millic-Phelps",15-Jan,$575K,2.20%,19.40%,1,-50.00%,-50.00%,1,0.00%,0.00%,1,,,29,-7,-25,95.90%,-2.10%,-5.10%,95117
"San Jose, CA - Millic-Phelps",15-Feb,$575K,0.00%,19.40%,1,0.00%,-50.00%,1,0.00%,,,,,29,0,-25,95.90%,0.00%,-5.10%,95117
"San Jose, CA - Millic-Phelps",15-Mar,$585K,1.70%,23.20%,1,0.00%,0.00%,2,100.00%,0.00%,1,,-50.00%,15,-14,-83,109.30%,13.50%,11.40%,95117
"San Jose, CA - Millic-Phelps",15-Apr,$585K,0.00%,12.00%,1,0.00%,-50.00%,3,50.00%,0.00%,1,0.00%,0.00%,15,0,5,109.30%,0.00%,4.70%,95117
"San Jose, CA - Millic-Phelps",15-May,$678K,15.90%,28.70%,4,300.00%,33.30%,3,0.00%,-40.00%,,,,8,-8,-4,117.10%,7.80%,11.30%,95117
"San Jose, CA - Millic-Phelps",15-Jun,$715K,5.50%,35.40%,4,0.00%,0.00%,4,33.30%,-20.00%,,,,8,0,-2,117.80%,0.60%,11.60%,95117
"San Jose, CA - Millic-Phelps",15-Jul,$716K,0.00%,26.20%,5,25.00%,66.70%,6,50.00%,20.00%,1,,-50.00%,6,-2,-5,116.40%,-1.30%,9.10%,95117
"San Jose, CA - Millic-Phelps",15-Aug,$718K,0.30%,30.50%,6,20.00%,20.00%,7,16.70%,133.30%,,,,9,3,-5,107.90%,-8.50%,3.60%,95117
"San Jose, CA - Millic-Phelps",15-Sep,$728K,1.50%,30.70%,6,0.00%,50.00%,5,-28.60%,150.00%,,,,9,0,-26,107.80%,-0.10%,4.10%,95117
"San Jose, CA - Millic-Phelps",15-Oct,$736K,1.10%,33.80%,5,-16.70%,25.00%,5,0.00%,150.00%,1,,0.00%,9,0,-41,107.10%,-0.70%,5.20%,95117
"San Jose, CA - Millic-Phelps",15-Nov,$750K,1.90%,36.40%,3,-40.00%,200.00%,4,-20.00%,100.00%,,,,9,0,-34,107.10%,0.00%,7.10%,95117
"San Jose, CA - Millic-Phelps",15-Dec,$741K,-1.20%,31.70%,4,33.30%,100.00%,4,0.00%,300.00%,,,,11,2,-26,106.70%,-0.50%,8.70%,95117
"San Jose, CA - Millic-Phelps",16-Jan,$741K,0.00%,28.90%,4,0.00%,300.00%,,,,,,,11,0,-19,106.70%,0.00%,10.80%,95117
"San Jose, CA - Millic-Phelps",16-Feb,$771K,4.00%,34.10%,2,-50.00%,100.00%,,,,,,,11,0,-19,108.20%,1.60%,12.40%,95117
"San Jose, CA - Millic-Phelps",16-Apr,$733K,,25.30%,2,,100.00%,3,,0.00%,1,,0.00%,17,,2,107.40%,,-1.90%,95117
"San Jose, CA - Millic-Phelps",16-May,$733K,0.00%,8.20%,2,0.00%,-50.00%,3,0.00%,0.00%,,,,17,0,10,107.40%,0.00%,-9.70%,95117
"San Jose, CA - Millic-Phelps",16-Jun,$747K,1.80%,4.40%,3,50.00%,-25.00%,1,-66.70%,-75.00%,,,,10,-7,3,109.90%,2.40%,-7.90%,95117
"San Jose, CA - Millic-Phelps",16-Jul,$801K,7.30%,11.90%,1,-66.70%,-80.00%,2,100.00%,-66.70%,2,,100.00%,10,0,4,114.80%,4.90%,-1.70%,95117
"San Jose, CA - Millic-Phelps",16-Aug,$801K,0.00%,11.60%,1,0.00%,-83.30%,4,100.00%,-42.90%,2,0.00%,,10,0,1,114.80%,0.00%,6.90%,95117
